"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TMEM43",2496.08411056068,0.464107200771735,0.146703763023308,3.1635671178932,0.00155848411561661,0.026318733590162
"PKIA",102.786166497392,-1.15532285217354,0.360634246409188,-3.20358608112516,0.00135727458038421,0.0238856089101543
"SOX7",273.635919453792,1.44857856378038,0.367996362097304,3.93639370651536,8.2715231749938e-05,0.00335653544839381
"KYAT1",93.7361878226229,-0.879912660340208,0.29680802637879,-2.96458512620293,0.00303091373957056,0.0405995309367524
"NRTN",65.6076151500489,-2.14803334500566,0.614030737632768,-3.49825051639407,0.000468321012300813,0.0115796147073733
"FUT3",445.452112707145,-1.66365070738917,0.505126687055953,-3.29353160310235,0.000989372186816563,0.0193347989539775
"TADA3",890.398556992535,-0.543120789164548,0.207366066798292,-2.6191401397069,0.00881517254056533,0.0805792622235689
"C1GALT1C1",554.489740138312,-0.759644906284052,0.221246882236649,-3.43347168829944,0.000595904433019615,0.0134341396443981
"ZNF692",230.143676104778,0.803615769873166,0.227500706475936,3.5323660410618,0.000411858833849206,0.0105992196437163
"KRT15",225.548066049339,1.08384703738965,0.253260823211581,4.27956848455859,1.87256013339537e-05,0.0011232918330633
"ZNF561",358.677591269758,0.658007947551912,0.251911335910562,2.61206168104134,0.00899980151015949,0.0816909614708358
"LRRC8D",1044.44092807492,0.769367229190649,0.135261462229456,5.68800023679696,1.28535644531005e-08,3.54681257518854e-06
"ETFDH",441.687027366282,-0.92800372954069,0.253379810324956,-3.66250068760623,0.000249765082086588,0.00769515080079403
"ZNF274",518.399564508366,0.415095882052172,0.130299073096012,3.18571630779217,0.00144396114654271,0.0249653282441727
"PIK3CD",1435.14179708156,1.26407496487287,0.406307014535465,3.11113251716339,0.00186371282382843,0.0296240159335955
"SPSB1",272.37446908172,0.533819653895318,0.194915795722832,2.73871931166832,0.00616790074552877,0.0648122822437627
"RGS19",139.466571987159,0.621009355090729,0.239153046152976,2.59670267671813,0.00941233582960599,0.0839073197378114
"CTPS1",4562.49306628201,0.841249745612429,0.157707973482993,5.33422456096141,9.5953716915569e-08,1.76516457637881e-05
"MLLT3",176.08414115479,-0.702431004027275,0.240378445344371,-2.92218798162605,0.00347581687687225,0.0445686296005636
"PTEN",1283.91088385074,-0.289361998969594,0.102996576097556,-2.80943318635677,0.00496288192083627,0.0566005860608459
"SYNPO",467.146857811212,-0.926364311680409,0.328880352712953,-2.81672135181921,0.00485165980679407,0.0560862467751243
"MAL",61.1628390372428,-2.34184357767028,0.372547186687731,-6.28603210909015,3.25682612346771e-10,1.60480107233871e-07
"QARS1",3809.79537456489,-0.370170511167467,0.109983941274035,-3.36567781513805,0.000763558359303087,0.0161576912320624
"TEFM",260.179893853881,0.433755160209778,0.170609794394842,2.54238135476525,0.0110099973498774,0.0925655310271323
"CLEC7A",27.7039060634094,-1.48969163028463,0.451142346308623,-3.30204345141553,0.000959832001140076,0.0189453535332327
"BPGM",456.611075094191,-0.484503722273159,0.175184651249419,-2.76567449726716,0.00568052043410598,0.0615181636023236
"IL16",9.95275217748056,-2.62045561887924,0.946388503915845,-2.76890051816633,0.00562458062942037,0.0610776529793337
"SMPDL3A",501.544530358807,-1.21276767641511,0.403062449828811,-3.00888280942618,0.00262210236723768,0.0370667483204696
"MUS81",902.433918908858,0.704931379942343,0.158331783093787,4.45224178094918,8.49784016676926e-06,0.000571925369663002
"FADS6",3.98668106971332,-4.88116135747699,1.55426157980855,-3.14050184401923,0.00168658645720966,0.0276363816509759
"OVOL1",609.991335333061,0.645604239383491,0.246775779423831,2.61615722941223,0.00889255988130951,0.0810374165669929
"DMXL1",595.913668233889,-0.74830071114771,0.220550727681488,-3.39287346278168,0.000691635797160261,0.0150135991411167
"ANKRD13D",578.368953857814,0.619640332031989,0.160189190533796,3.86817818335414,0.000109651529332627,0.00406683373710285
"PHF8",945.085032577952,0.519878781769106,0.194479104924629,2.67318580045186,0.00751346232522432,0.072746133123593
"GRK2",1722.9999669729,0.524655810669409,0.138831826538606,3.7790744654902,0.000157412349417336,0.00549827388585061
"RELA",1632.33564811052,0.671210239780311,0.247486893051025,2.71210419067295,0.00668575743241984,0.06768389615258
"ZNF680",328.548526925007,-0.491508272971784,0.183695994795922,-2.67566134753143,0.00745819641954019,0.0724653070425324
"NOC3L",741.320983922087,0.549069896533976,0.167658862057105,3.27492319700322,0.00105690703448896,0.020224890922114
"ESRRA",934.049811401243,0.500672027102744,0.154880720665242,3.23262976148525,0.00122656415862155,0.022593999594795
"ABCD2",4.99307873655104,-2.46771755172726,0.845742581827622,-2.91781164239668,0.00352497209773326,0.0449067774999314
"VANGL1",952.952723441214,0.61768701717709,0.246283140716214,2.50803613832762,0.0121404250100642,0.0980113773340292
"GOLGB1",1115.60549883832,-0.329870424745346,0.129093940546408,-2.55527427041984,0.0106104156008194,0.0907575350554899
"TRIB1",758.553239293565,0.802382039008555,0.186024451792082,4.3133148963953,1.60824795821228e-05,0.000990580226761376
"NAA20",749.024867685286,0.452907833580014,0.160843371485234,2.8158315098586,0.00486511743749059,0.0561045586296095
"PTPRM",1339.88382908993,-0.591686214885393,0.231061693968363,-2.5607282830983,0.0104453014364343,0.0896230248249283
"NUDT4",2262.39600421892,-0.45772472421789,0.14127842604873,-3.23987700754828,0.00119581267573758,0.0222653542336726
"PC",636.085734684749,-1.10014764194122,0.340121007836213,-3.23457715517238,0.00121823000750345,0.0225912895343079
"HEG1",6111.00210995301,0.917246922353606,0.364462949858113,2.51670827641245,0.0118456864031447,0.0967038787603905
"TOP6BL",334.437263050721,-0.465311150733422,0.177508411688145,-2.62134704664533,0.00875830533443907,0.0802379407033572
"CNP",1438.43695883791,-0.394477347532834,0.141467285458367,-2.78847046689764,0.00529575756666428,0.0588397665296298
"HAP1",49.7623892959979,-0.97628460510317,0.3473576886741,-2.81060312449034,0.00494487395560518,0.0566005860608459
"PLK3",660.052454911749,1.37806464629978,0.199680619357293,6.90134400992607,5.15128167988381e-12,5.92268611144641e-09
"KLHL15",284.555509685484,-1.15833578311584,0.240473849681313,-4.81688875797064,1.45813925050895e-06,0.000159186658297908
"SLC25A30",417.373306808635,0.673536331597157,0.26416905236658,2.54964132082554,0.0107833796958972,0.0914567646394137
"MGA",552.37502965662,0.732586453267293,0.207809937988831,3.52527150701843,0.000423048957907457,0.0107584098970166
"ADCY6",1136.19486843064,1.0007475772224,0.208018096283891,4.81086787688238,1.50276335080074e-06,0.000160725782565875
"ZHX3",362.050236489207,0.72069372591907,0.195788934001924,3.68097272500594,0.000232345861129189,0.00733564266819088
"ZWILCH",1246.02695688248,-0.395504880279053,0.101013633755701,-3.91536137820337,9.02688977681036e-05,0.00360997096378703
"PELI3",379.008689918635,0.643210798864807,0.229576820565223,2.80172361164864,0.00508304008286594,0.057378468942504
"SLCO2A1",3398.25344962809,1.2064656377741,0.317573110838841,3.79901697151665,0.00014527114544256,0.00512610228560357
"TMEM167A",2554.49826445211,-0.460543512508103,0.136492247206674,-3.37413678749649,0.000740475625390744,0.0158147712128732
"NR1D2",550.289551472119,-0.747864068955064,0.238188194980076,-3.13980325102855,0.00169061336230951,0.027669504815877
"RIN1",183.778286601018,1.55279999909499,0.418470525545156,3.71065560010972,0.000206723185803049,0.00664839112942812
"DENND6A",494.430692969583,-0.69639195551619,0.216740077184375,-3.21302808674276,0.00131343444671448,0.0234733873851291
"CNIH2",61.6696677303973,-1.09163375072481,0.289965654411871,-3.76470017781568,0.000166749039849172,0.0056989706894529
"KLC2",1978.27785780963,0.552459490364927,0.204854895904315,2.6968332288381,0.00700023189810831,0.0693042439089195
"CTBP2",1979.41184914838,0.436292646971504,0.156893724272881,2.78081643477768,0.00542223873405823,0.0597284643650516
"ZDHHC14",298.521021138813,-0.508105925393288,0.185914049273744,-2.73301521524681,0.00627574331391177,0.0654965434962487
"ATR",479.176314423008,-0.417741456812351,0.162366064902823,-2.57283723087316,0.0100868633756875,0.0877973572576485
"MARCKSL1",1165.39532946508,-0.973936651371678,0.286395335313103,-3.40067218729983,0.000672203858872073,0.0147917011815917
"ZNF408",344.203582400518,0.347697626466174,0.122961616945887,2.82769237345985,0.00468848362807256,0.0549592256724869
"CLCF1",37.051029602352,1.45865507828054,0.453180276176253,3.21870821605051,0.00128769443907206,0.0231633900598138
"UCP2",602.216363976171,-0.626603608012017,0.203110140865358,-3.08504344166348,0.00203522424300651,0.0315505493042256
"FOSL1",1352.65218629429,1.94782604006792,0.708633261862887,2.7487081751531,0.00598306282545522,0.0638926572873793
"RMI2",281.5415379932,-1.16237321277795,0.332198509973153,-3.49903198804801,0.00046695055770664,0.0115664575308411
"SFN",7424.53266992506,1.08214630812983,0.225444720094758,4.80005168306886,1.58624689054945e-06,0.000167064491213059
"MSRA",9.73364969356854,-1.92896617788282,0.728165354968118,-2.6490771151386,0.00807119124941625,0.0763250347280302
"ETV4",1206.5247307375,1.43142129918599,0.282719322891406,5.06304728147571,4.12607469032979e-07,5.69274525024801e-05
"BAIAP2",2021.95205592571,0.493512886834247,0.184389719968562,2.67646638282432,0.00744030294622606,0.0723423958767307
"PLEKHF2",623.865146363699,-0.70127716398728,0.192724045199139,-3.63876320291358,0.000273950549834888,0.00814442284808619
"ORAI3",45.2510824748012,-1.37057981447433,0.433978558586578,-3.15817403269452,0.00158760748839022,0.0266526915941
"TUBB6",8525.81865747701,0.592646577520048,0.145512417085273,4.07282477599657,4.6446367477617e-05,0.00220972597271959
"TPRN",481.147277092314,-0.816933223451453,0.300050431011847,-2.72265305767615,0.00647600274467378,0.0666702796438281
"CRYBG2",3964.80242495484,0.842776695065795,0.172738048463625,4.87892912164784,1.06663383354829e-06,0.000122636225012215
"CSTF3",680.219978528708,-0.812179075383008,0.179780428522811,-4.51761675092435,6.2539546478897e-06,0.000451758179460389
"BNIP3",519.393369776847,-0.680271338014429,0.264666622037329,-2.57029516142947,0.0101611898777435,0.0882277764274557
"MYPOP",204.817176895301,0.506492830193948,0.16001236618937,3.16533554409495,0.00154904201019477,0.0262037014599944
"SMIM19",116.388318388586,-0.746368899626049,0.263922121019868,-2.8279891687058,0.00468413913339046,0.0549592256724869
"ACBD7",9.31055533253948,-2.34394130064785,0.735490135848617,-3.18691058710581,0.00143801222055973,0.0248936695195264
"ANAPC2",807.613420321462,0.327734135188284,0.129430993784122,2.53211480192226,0.0113376864245762,0.0941191694343425
"CRLF3",546.092739943345,0.521898262215802,0.182770023811009,2.85549156986194,0.00429702636169663,0.05191424931027
"EID2",727.078770600357,-0.817953555714707,0.169250645020523,-4.83279431883715,1.34629862284573e-06,0.000148772606949781
"EID2B",31.1493107308492,-1.18518240029927,0.472423281856536,-2.50872987385745,0.0121166102178839,0.0979337265238105
"CLK2",646.111823585539,0.564739145075264,0.183359407582818,3.07995729545639,0.00207030277231256,0.031702516481239
"PHLDB3",324.414516088844,0.577018543116304,0.212235514812582,2.71876525295897,0.00655260936213038,0.0668191806129437
"USF3",270.317731769653,-0.46137299855604,0.168037865844558,-2.74564900141512,0.00603913368503716,0.0641791475248367
"THAP4",1201.99347227292,0.332954540149051,0.118302226129384,2.81444019307725,0.00488622687418502,0.0562262486931866
"ZDHHC13",573.930052447009,0.302177707649439,0.106749086890225,2.83072873457158,0.00464420906862311,0.0548127908638093
"RPS6KA3",2711.80142433516,-0.598692256331512,0.199319151444573,-3.00368655993399,0.00266729961886569,0.0370883867407902
"PUS1",575.923384399537,0.568575322555005,0.18038048120744,3.15208895524087,0.00162106879768856,0.0270446024204462
"CASKIN2",459.931461434251,0.703916223079691,0.207409602290075,3.39384587457634,0.00068918468095956,0.0149979196264969
"ZBED2",395.27683882479,1.34077083158827,0.253835502963949,5.28204611227571,1.27749032410581e-07,2.28903038982958e-05
"SLC25A22",997.618733738632,1.09541483585773,0.21336364270471,5.13402762519271,2.83606440602126e-07,4.12201788740506e-05
"TBL1XR1",1430.48884450426,-0.465093592359331,0.134262242506055,-3.46406840581674,0.000532071188920677,0.0125198349472704
"JUN",1411.61394960057,1.06895211856203,0.340286754748533,3.14132743530371,0.00168183887086759,0.0276075736439
"PNPLA2",1083.66226017933,-0.361505323277615,0.1362432453619,-2.65338162135934,0.00796897175250735,0.0757216964664903
"CRACR2B",57.3400439708059,-0.760259608676828,0.300814569013887,-2.52733639587028,0.0114931358265499,0.094940276615813
"NECTIN3",562.423227927592,-0.626439744508019,0.180654305161786,-3.4676159195155,0.000525097211266937,0.0125125496094127
"FLII",4734.39812675787,0.556232047285607,0.15779434550074,3.52504423096072,0.000423412087706025,0.0107584098970166
"SOX12",206.047261825097,-0.87409585040016,0.255902376968279,-3.41573947360602,0.000636090719370245,0.014200879700892
"TMEM187",46.43520495668,-1.40137411111829,0.444986159318149,-3.14925325602399,0.0016368827285778,0.0271769807535353
"SVBP",126.673515410256,-0.814524759716516,0.221829688582841,-3.67184737498442,0.000240803484269804,0.0075680311445797
"GRB2",3998.97500582381,-0.41737971002515,0.0825833880280003,-5.05403955918635,4.32561951584062e-07,5.86000244485707e-05
"RIC8A",3273.48474008232,0.410354089959343,0.105767228448944,3.87978484429542,0.000104548903281877,0.0039737223652343
"DPY19L2",7.32489001060471,-1.76978347106774,0.653944724679512,-2.70631966934985,0.00680335210545686,0.0682660719992642
"ALS2CL",649.155785523352,1.2796484180599,0.287068594773789,4.45763988592436,8.28669600435843e-06,0.000565997746396699
"PDE4DIP",2319.0777200369,-0.642629041185864,0.204151232286427,-3.14780877875989,0.00164499265194303,0.0272460547645353
"LCORL",200.045706019773,-0.820924552231733,0.22993925039393,-3.57018017074219,0.000356735776817605,0.00955663265560748
"ZNF223",65.7834928697369,0.704446741003844,0.26637832333918,2.64453478110857,0.00818032991219026,0.0769877297397605
"GLDC",3994.19754556261,-0.871216805955087,0.344408945510947,-2.52959981821202,0.0114192687236564,0.0945688178753229
"COX14",106.386732672039,-0.827476691417692,0.314771441363689,-2.6288175567415,0.00856823154494865,0.0793928076733757
"KCTD12",676.899162936137,0.586962316235192,0.194991350089838,3.01019668803136,0.00261078562451093,0.036982555709833
"ZNF552",172.981770008453,-0.396663053742049,0.155697031342523,-2.54765971015477,0.0108448199413947,0.0918463463346396
"RMI1",390.898125604598,-0.454209705121147,0.171803903728043,-2.64376824545348,0.00819887715969272,0.0771096851890119
"TMEM107",85.0053586889636,-0.788331596640615,0.268785462020189,-2.93293986481085,0.00335768919975995,0.0435804683810799
"RRS1",989.90120511494,0.813094964271957,0.111835544655127,7.27045204437767,3.58286490266976e-13,6.17909838276683e-10
"TMTC2",130.762113413071,-0.732308520827781,0.280435715976965,-2.61132401868502,0.00901923941886696,0.0818135741368228
"FARSA",2524.70480903245,0.447971456939086,0.163288639791216,2.74343308580358,0.00608004383426121,0.064258420147213
"ALOXE3",272.211367194403,1.28329469990633,0.383793670993114,3.34370990690296,0.000826661296667461,0.0169976839197034
"CALR",25853.3919577501,-0.784604152540112,0.288293091770737,-2.72155030743527,0.00649764943875527,0.0666702796438281
"MAGED1",5346.20332846267,-0.777148938296242,0.254757663465821,-3.05054194532801,0.0022842877076106,0.0340716945966524
"GPC5",8.77246997248216,-2.24986386545937,0.834764943456362,-2.69520645673471,0.00703450294445815,0.0694856518795004
"FJX1",298.424782995313,1.26102453361121,0.208315444847918,6.05343753811354,1.4178706539654e-09,5.92798830689716e-07
"HTR1D",170.537565966962,0.842856145145045,0.321313520082561,2.62315804491661,0.0087118849470204,0.0799188009401865
"MYADM",2434.08959222167,1.06075870233187,0.260198147524475,4.07673425973215,4.56726394617772e-05,0.00218043393305931
"MROH1",819.861764006566,0.552791137280903,0.152972287133135,3.61366851238745,0.000301894989924147,0.0086775941166322
"CITED4",518.496194988567,-1.46025759489913,0.396231970757439,-3.68536035117937,0.000228379280274624,0.00724356075850342
"B3GNT3",425.697619788237,0.921685126040268,0.340045037829392,2.71047956448257,0.00671859885344195,0.0678101743825447
"SEPTIN1",16.495042053142,-1.75497518770938,0.510560684752548,-3.43734886002818,0.000587438461582687,0.0133085196296491
"EXOC3",1104.96278593996,0.342505111571544,0.120352653315465,2.84584595466939,0.00442936165246045,0.0529565881447113
"RCC1",2548.29849036051,0.583745733132105,0.0956871258244898,6.10056711498281,1.05692791084519e-09,4.55701074560346e-07
"MYL11",5.74207684260704,-2.89645060126614,1.06322501816788,-2.72421223332125,0.00644550724448247,0.0665633708473987
"ZNRF2",311.345550890729,-0.972107697295708,0.241696984783176,-4.02201003114614,5.77035998061444e-05,0.00261887028462294
"OAZ2",1383.33743184117,-0.50918181885091,0.135799426358337,-3.74951376824906,0.000177177769614439,0.00596224801797662
"C11orf71",49.7851020961844,-1.0147798775064,0.352697463270602,-2.87719641671429,0.00401225767917076,0.0495587459261584
"CYP8B1",15.3103712830748,1.02865735795363,0.410800070899973,2.50403403217548,0.0122786222979398,0.0985504082866061
"H2AC6",83.0578188089026,-0.895612896938331,0.356408216244737,-2.51288510229892,0.0119748328454142,0.0970721320612104
"ZFP3",23.5354054348562,1.3542869878977,0.489428964108423,2.76707568863392,0.00565616215626567,0.061302489607225
"MAP3K15",7.66362066227366,-2.36635869295573,0.830622210811131,-2.84889888827425,0.00438708204827245,0.0527252360801524
"FAM83H",2253.38381144277,0.752468108519323,0.216894704224292,3.46927838192486,0.000521858413309267,0.0125001398062985
"C1orf105",38.9555669906054,-1.71098653695878,0.438982922072412,-3.89761526230068,9.71445892247315e-05,0.00377550393671442
"ZNF746",475.740870900364,0.524578287784602,0.173496173563048,3.02357266452319,0.00249809028747373,0.0359771938374479
"DDX60L",903.015880277365,1.0417928852896,0.268793046735872,3.87581783807565,0.0001062671651178,0.00400592370800625
"RAP2B",1002.32926917407,-0.647701575085995,0.182630367752985,-3.54651629438779,0.00039036060109173,0.0101236940098921
"GPR3",119.689909215019,1.42755582939319,0.469497417922611,3.04060421825047,0.00236103964363003,0.0345826410139295
"ADO",536.952741418112,0.278090013023859,0.104323711709209,2.6656453117677,0.00768407155330721,0.0738280885939969
"IDH2",1845.91604516042,-0.797234233084528,0.303624256907433,-2.62572641990058,0.00864642814421356,0.0797424927177236
"GET1",491.502768418298,-0.694332162286381,0.253048364372976,-2.74387137022938,0.00607193249493884,0.064258420147213
"ATP6AP2",1763.94405892232,-0.482282557009994,0.16054022530803,-3.00412283640834,0.00266347765974103,0.0370883867407902
"PLCXD1",523.599534841874,0.608751927069986,0.237702784414521,2.56097936996988,0.0104377554072984,0.0896140083102026
"NXPH4",48.8787537102306,-0.962061725042063,0.346920284123274,-2.77314924802784,0.00555166525016895,0.0606444318842346
"GLRX5",954.076299422658,-0.631663923766199,0.241139982040277,-2.61949063121641,0.00880611915652108,0.0805689827602927
"SATB1",97.9633661432609,-1.71134821043548,0.348965887898326,-4.90405586844665,9.38777696106639e-07,0.000110703554471652
"EPGN",101.919304494613,1.61657880503316,0.588940152364398,2.74489487351666,0.00605302844484973,0.0642412565027629
"TSPAN10",23.489101636943,-1.05445241885382,0.396406406081288,-2.66002870457546,0.00781339922122178,0.0746547569634328
"SKA2",1160.70407172436,-0.636078928221404,0.142767045552415,-4.45536241056326,8.37515946308296e-06,0.00056828170920239
"TSKU",1071.02245430139,0.494751063811085,0.169042046159594,2.92679291957923,0.00342476830355078,0.0442016167297382
"PAQR7",504.19320616731,0.604157809313735,0.154081619821216,3.92102451943815,8.81732895298557e-05,0.00354672558496623
"MAFA",7.21362245485887,-2.34004824781983,0.909425196511886,-2.57310689960551,0.0100790071183398,0.0877973572576485
"C1orf116",192.599170809768,0.830309993694085,0.236387902920081,3.51248935938486,0.000443929780161736,0.0111731834154626
"C11orf54",377.396281118853,-0.816555316756305,0.198733872019297,-4.10878784003674,3.97741254132771e-05,0.00196135050813802
"CADM1",1588.61674941412,-0.932588409521943,0.303791983754652,-3.06982560236059,0.00214183798536226,0.032555576953828
"SPNS2",610.806888260826,0.829465374572022,0.305469931638384,2.71537486561507,0.00662007890675151,0.067270968645211
"AP2A2",2129.05655163578,-0.777231218524027,0.241196414664066,-3.22239955186125,0.00127121729869873,0.0230170407744703
"AFMID",145.232663210565,-0.674745876602271,0.221580382737632,-3.04515168836593,0.00232562983070061,0.0343909054385598
"PRR36",35.4978302546057,-0.773300060016657,0.298601532924133,-2.58973908286376,0.00960487005398666,0.0850021758401885
"PTTG1IP",7594.77173313809,-0.272275205769771,0.0965020110005773,-2.8214459258071,0.00478076965635688,0.0556157495352073
"ZNF623",371.200050629325,0.62971264240674,0.229292509084459,2.74632889195166,0.00602663138118867,0.0641090463887895
"FHL3",393.262641489917,0.551573982156393,0.147179919868127,3.74761708425036,0.000178522510847594,0.00599288341159187
"NPIPA1",473.817873729751,0.340863636449797,0.130150547558176,2.61899502418484,0.00881892338606865,0.0805792622235689
"GTF2H2C",728.200382140635,0.591558609846971,0.194454938346155,3.0421372420685,0.0023490476538123,0.0345152401274209
"TENT5C",13.8261140957718,-1.53945226483173,0.539194368201299,-2.85509707745502,0.00430236759055142,0.0519333032780735
"SETD3",2291.29994278232,-0.446306490246861,0.128443172377984,-3.47473892137658,0.000511350767045335,0.0123341023302876
"CCR3",111.391358248696,-0.981886551277307,0.310799806398886,-3.15922510587775,0.00158189254394374,0.0266264496034492
"NOG",283.251103529371,1.0766324247904,0.424234342020714,2.53782477783903,0.0111543816530552,0.093212192915848
"UPP1",4915.48603681909,1.0894002952021,0.2174381569335,5.01016155842085,5.43843606788479e-07,6.94760207672283e-05
"CHEK2",391.889616325197,-0.699130977947999,0.232698640987881,-3.00444804911606,0.00266063192120298,0.0370883867407902
"PRKX",310.657462403898,-0.988669414321843,0.301026055734856,-3.28433168985432,0.00102224535977926,0.0197386975425067
"KMT5A",1009.91093890111,0.412934278619125,0.140045687919582,2.94856831904916,0.00319249567132659,0.0422315194854756
"ACTG1",78098.1332326929,0.677036762106084,0.145000464690469,4.66920408532034,3.02368888756348e-06,0.000255937641605603
"NIPSNAP1",960.591560061104,-0.811743944806594,0.283849594199515,-2.85976785380227,0.00423951226971708,0.0514446356950629
"OAF",367.283787159109,0.688181183514481,0.19764864517221,3.48184113741267,0.000497979029502275,0.0121174897178887
"PKP3",3493.11472238547,0.460914316966797,0.127013075475693,3.62887297422386,0.000284661257808109,0.00835632207229464
"KCND2",3.83926961422515,-4.26323462530964,1.40045870358857,-3.04417018108811,0.00233323112324354,0.0344295078153915
"NCMAP",78.7317529020499,-2.61296833023891,0.572159136765542,-4.5668559013323,4.95094103302402e-06,0.000371239855612133
"DUSP8",437.61028003388,0.939257038208397,0.315591548078982,2.97617931762017,0.00291864149191995,0.0395564800235948
"H2BC21",39.1275829592619,-1.29405859492545,0.334491851845519,-3.86872979950224,0.000109403797118263,0.00406683373710285
"RBM43",26.8474598181629,-1.36943194787741,0.342101668117837,-4.00299699037337,6.25450981298906e-05,0.00277470970706785
"PTRHD1",236.759035231683,-0.663728372727781,0.209562078343672,-3.16721602483488,0.00153905943051987,0.0261560847171749
"MANEAL",554.260391568871,1.50383714475782,0.278500593001935,5.39976281036992,6.67290628142086e-08,1.35391305830535e-05
"ARL15",547.586345248608,-0.728452415427435,0.226494860766327,-3.2161984292393,0.00129900980086179,0.0232758937954417
"HGS",2419.83240208205,0.532802382135594,0.165461305848665,3.22010260588,0.00128144722256115,0.0231415279184243
"TMT1A",92.4309158732744,-1.51344103118419,0.422217931574641,-3.58450202609795,0.000337721943205579,0.00922683099090568
"PARPBP",512.780944247979,-0.913407696801208,0.24328547495205,-3.75446868326699,0.000173709560893788,0.00588698463648112
"FAAP100",615.845570626612,0.391316659733702,0.130126261511388,3.00720742445564,0.00263659789435079,0.0370883867407902
"KRT79",7.19339468278331,4.14633323207116,1.01217384242215,4.096463530562,4.19509540233875e-05,0.00204522018608013
"ZNF696",154.475982742503,0.938768890589428,0.252580565225811,3.71671070476128,0.000201833324941311,0.00655222208050652
"MORF4L1",5967.23637064654,-0.512459772995561,0.132357585994308,-3.87178240782965,0.000108042382098767,0.00402881282653159
"DMWD",633.271348533856,0.52350999459649,0.201793531246323,2.59428531411871,0.00947877905927695,0.0842646357479665
"PCYT2",896.907572747625,-0.60108380489655,0.227936958869798,-2.63706161509289,0.00836276401109756,0.0782244441092292
"BICD2",1272.63929871382,0.47782030126404,0.15703548507783,3.04275368734157,0.00234424128860864,0.0344813401481167
"ZNF284",45.7766461362746,0.798791022187382,0.294885992932144,2.70881303735302,0.0067524378885242,0.0680024712028966
"CDIN1",380.545162688948,0.696711741408995,0.212384582088897,3.28042522934821,0.00103650734594688,0.0199730333128899
"POLR3C",955.925549249822,0.567035386425004,0.163895930844289,3.45972827698646,0.0005407207321769,0.0125370990936381
"KIF18B",805.064468039264,0.679553181560763,0.250983342188614,2.70756288299834,0.00677792289639003,0.0681596225958406
"PPP1CC",5036.32601000373,-0.459000429509256,0.152171349837866,-3.01633934376153,0.00255846755863315,0.0366554277325666
"ZNF555",52.9365649289999,0.657828946991067,0.250493344069811,2.62613343853055,0.00863609544394356,0.0797004741405279
"BACE1",168.584597911149,-1.45414694630238,0.342059428465456,-4.25115294387867,2.12672868980683e-05,0.0012318736347651
"KRT3",19.7140573476664,1.89338124466549,0.454554106957042,4.16535944937447,3.10862390251394e-05,0.00161341000001472
"INSIG1",1865.50173835277,-0.91360298299546,0.19282955617138,-4.73787836851879,2.15967366284434e-06,0.000206923732821273
"ARHGAP30",37.0325169888768,-1.37167227574095,0.502687039527561,-2.72868040725714,0.00635882974582222,0.0659489328303193
"SEPTIN10",1277.43060406639,-0.636271451616752,0.150991861165539,-4.213945352453,2.50948028578763e-05,0.00136850986177913
"UBE2H",3430.26731483893,-0.479516504302827,0.184219295374855,-2.60296568460483,0.00924212037437978,0.0831360791632583
"PDE2A",123.117235894958,-1.23380987201385,0.494051083891244,-2.49733258815286,0.0125131534155264,0.0997365555598026
"PRR5",805.658302104114,-0.865145274389707,0.345281588425118,-2.50562237719007,0.012223609001136,0.0983755191851501
"SPIN4",716.8097369046,-0.660796792395482,0.209667314622407,-3.15164427791485,0.0016235393112427,0.0270531061319028
"HEXIM1",1153.94117951461,-0.642775434904403,0.168644214444305,-3.81142891276997,0.000138165791015668,0.00493853217265071
"ZACN",16.4516407088158,-6.34984678578754,2.36886542695403,-2.68054348446142,0.00735027139159082,0.0717704843522849
"TMEM216",114.859934729505,0.760795309481649,0.181062049021575,4.20184855740251,2.64744226379305e-05,0.00141647850304624
"MITF",297.658401885787,-0.737731825459906,0.225146811240498,-3.27667010425422,0.00105039019019475,0.0201922662626915
"NAP1L1",7780.80670507559,-0.626642708713327,0.214229920436989,-2.9250942512376,0.00344351910543292,0.0443192472925914
"ANGPTL5",7.92103745018216,-2.04022089877919,0.724121299322467,-2.81751261934727,0.00483972127782274,0.0560651842738206
"SHTN1",2507.23912310597,-0.566023493211298,0.171366764843785,-3.30299456681274,0.000956582412174597,0.0189353910197603
"PLEKHN1",142.221596609695,1.2218735810864,0.288616604423876,4.23355261740899,2.30028331331063e-05,0.00129538811729579
"SAMD11",8.20175311832192,-2.14860008417183,0.717484950494346,-2.9946273893152,0.00274780286903879,0.0377980420579544
"VMAC",26.0455313922404,-1.12711223483605,0.378083912109069,-2.98111662183314,0.00287199398260839,0.039077811615432
"SPRY4",580.377381842915,1.54317678766719,0.460165133426615,3.35352827837246,0.00079788260312258,0.0165539643237327
"SEMA4D",460.486865674689,0.366871826495704,0.124818367437848,2.93924551351292,0.00329012337779908,0.0430273291407525
"DNAH17",27.8576375811289,2.54273709993985,0.812093209383897,3.13109021299282,0.00174158652561126,0.0281696005789666
"PLSCR3",640.702987733262,0.729828665837388,0.213517276665824,3.41812464655797,0.0006305422297872,0.0140998235727293
"KLHL17",191.198062794223,0.906811676596545,0.225676216616223,4.01819779768215,5.86449600274009e-05,0.00265286725737066
